family,family_dir,split,train_config,task,axis,variant,budget,seed,eval_config,rollout_count,success_rate_at_0p5cm,success_rate_at_1cm,success_rate_at_2cm,success_rate_at_5cm,mean_best_distance,mean_final_distance
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,20,2,camera_extreme_ood_eval,150,0.0,0.04,0.7733333333333333,1.0,0.016742549516881505,0.32411353041728336
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_color_red_only,avoid_reach,color,fixed_train,20,1,avoid_color_ood_eval,150,0.0,0.0,0.0,1.0,0.03774414154390494,0.11532299230496089
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,color_multi,reach,color,diverse_train,50,2,color_ood_eval,150,0.0,0.0,0.74,1.0,0.019005529309312503,0.3232413417100906
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,color_red_only,reach,color,fixed_train,50,2,color_ood_eval,150,0.0,0.0,0.25333333333333335,1.0,0.022007038903733095,0.30346722543239596
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,5,0,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.0,0.29333333333333333,0.06870166406035423,0.16084212894241015
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,spatial_wide,reach,spatial_distribution,wide_train,5,0,spatial_edge_ood_eval,150,0.0,0.013333333333333334,0.02,0.13333333333333333,0.13801413227493564,0.3131970749795437
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,5,2,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.0,0.16666666666666666,0.061340225177506605,0.2008124619225661
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,spatial_narrow,reach,spatial_distribution,narrow_train,5,0,spatial_edge_ood_eval,150,0.02,0.03333333333333333,0.04666666666666667,0.16,0.12537759511576343,0.22853711960837245
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,20,1,avoid_spatial_edge_ood_eval,150,0.02666666666666667,0.04,0.18,0.5266666666666666,0.0677200237948758,0.343265936623017
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,lighting_fixed,reach,lighting_direction_intensity,fixed_train,20,0,lighting_extreme_ood_eval,150,0.0,0.0,0.26666666666666666,0.5866666666666667,0.04162707010904948,0.27154537896315256
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,50,1,avoid_spatial_edge_ood_eval,150,0.0,0.0,0.02,0.14666666666666667,0.11890362689892452,0.2419760091851155
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,spatial_wide,reach,spatial_distribution,wide_train,50,0,spatial_edge_ood_eval,150,0.12,0.30666666666666664,0.5066666666666667,0.7066666666666667,0.04014855889991547,0.1221622518884639
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,20,1,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.0,0.4666666666666667,0.06789510983973741,0.22032224595546723
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,50,2,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.0,0.5333333333333333,0.0508161057283481,0.08031602596243223
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,spatial_wide,reach,spatial_distribution,wide_train,20,1,spatial_edge_ood_eval,150,0.0,0.006666666666666667,0.12666666666666668,0.5666666666666667,0.056565738370021185,0.207937125513951
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,5,2,avoid_lighting_extreme_ood_eval,150,0.0,0.0,0.0,0.4866666666666667,0.08118463173508644,0.35266225576400756
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,50,2,avoid_spatial_edge_ood_eval,150,0.006666666666666667,0.013333333333333334,0.03333333333333333,0.22,0.10619067740626634,0.20931946550806363
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_color_red_only,avoid_reach,color,fixed_train,50,1,avoid_color_ood_eval,150,0.0,0.0,0.0,1.0,0.037789519553383194,0.15787735293308894
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_color_red_only,avoid_reach,color,fixed_train,5,1,avoid_color_ood_eval,150,0.0,0.0,0.0,0.26,0.050966616372267404,0.20212180137634278
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,20,2,avoid_spatial_edge_ood_eval,150,0.0,0.0,0.0,0.08,0.19829435162246228,0.3486129783093929
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,color_multi,reach,color,diverse_train,5,1,color_ood_eval,150,0.25333333333333335,1.0,1.0,1.0,0.004557575260599454,0.31070927580197655
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,color_red_only,reach,color,fixed_train,5,1,color_ood_eval,150,0.0,0.0,0.0,1.0,0.03169885019461314,0.3137413070599238
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,camera_fixed,reach,camera_location_viewpoint,fixed_train,20,1,camera_extreme_ood_eval,150,0.0,0.0,0.04666666666666667,1.0,0.02902410821368297,0.31650976652900376
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,50,0,avoid_lighting_extreme_ood_eval,150,0.0,0.0,0.0,0.28,0.05215088831881682,0.15812453945477803
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,50,1,avoid_lighting_extreme_ood_eval,150,0.0,0.28,0.28,1.0,0.024070720250407854,0.28029818445444105
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,camera_fixed,reach,camera_location_viewpoint,fixed_train,50,0,camera_extreme_ood_eval,150,0.013333333333333334,0.12666666666666668,0.5066666666666667,1.0,0.020394666880990068,0.3036968403806289
Partial ResNet,partial_resnet18_bc_128px_v1,id,lighting_fixed,reach,lighting_direction_intensity,fixed_train,20,2,lighting_fixed,150,0.0,0.0,0.0,0.0,0.052244529128074646,0.17977358400821686
Partial ResNet,partial_resnet18_bc_128px_v1,id,camera_fixed,reach,camera_location_viewpoint,fixed_train,50,1,camera_fixed,150,0.0,0.0,0.0,0.0,0.08154427260160446,0.35922273993492126
Partial ResNet,partial_resnet18_bc_128px_v1,id,camera_fixed,reach,camera_location_viewpoint,fixed_train,20,0,camera_fixed,150,0.0,0.0,0.0,0.0,0.07167673110961914,0.2053161859512329
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_color_multi,avoid_reach,color,diverse_train,5,0,avoid_color_multi,150,0.0,0.0,0.0,0.0,0.07561463832855225,0.1594850050409635
Partial ResNet,partial_resnet18_bc_128px_v1,id,spatial_wide,reach,spatial_distribution,wide_train,5,1,spatial_wide,150,0.0,0.0,0.0,0.12,0.130896941733857,0.3426622840265433
Partial ResNet,partial_resnet18_bc_128px_v1,id,color_red_only,reach,color,fixed_train,20,2,color_red_only,150,0.0,0.0,0.0,0.0,0.07478941977024078,0.2569945752620697
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,5,2,avoid_lighting_fixed,150,0.0,0.0,0.0,0.0,0.09825222939252853,0.2712137699127197
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,5,1,avoid_camera_multi_pose,150,0.0,0.0,0.006666666666666667,0.04666666666666667,0.09954090836147467,0.44988570630550384
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,5,2,avoid_lighting_diverse,150,0.0,0.0,0.0,0.13333333333333333,0.07948175967981418,0.20738277489940327
Partial ResNet,partial_resnet18_bc_128px_v1,id,lighting_fixed,reach,lighting_direction_intensity,fixed_train,5,0,lighting_fixed,150,0.0,0.0,1.0,1.0,0.01844974048435688,0.13926777243614197
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,50,2,avoid_lighting_fixed,150,0.0,0.0,0.0,1.0,0.023336779326200485,0.2795833647251129
Partial ResNet,partial_resnet18_bc_128px_v1,id,spatial_narrow,reach,spatial_distribution,narrow_train,5,1,spatial_narrow,150,0.0,0.013333333333333334,0.08666666666666667,0.22,0.07327848596808811,0.23089575226108233
Partial ResNet,partial_resnet18_bc_128px_v1,id,color_red_only,reach,color,fixed_train,5,0,color_red_only,150,0.0,0.0,0.0,1.0,0.034834086894989014,0.1873781532049179
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,5,1,avoid_spatial_narrow,150,0.006666666666666667,0.006666666666666667,0.013333333333333334,0.02666666666666667,0.21314941328018905,0.8723831663529078
Partial ResNet,partial_resnet18_bc_128px_v1,id,color_multi,reach,color,diverse_train,50,0,color_multi,150,0.0,0.0,0.0,0.0,0.06046807418266932,0.25844584226608275
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,50,2,avoid_spatial_wide,150,0.006666666666666667,0.006666666666666667,0.02666666666666667,0.09333333333333334,0.08437694704004874,0.5829421517252922
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_color_multi,avoid_reach,color,diverse_train,20,1,avoid_color_multi,150,0.0,0.0,0.0,0.0,0.19755358934402467,0.6266465095678965
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,50,1,avoid_spatial_narrow,150,0.03333333333333333,0.11333333333333333,0.30666666666666664,0.8866666666666667,0.03017253543095042,0.2461567978064219
Partial ResNet,partial_resnet18_bc_128px_v1,id,color_multi,reach,color,diverse_train,20,1,color_multi,150,0.0,0.0,0.0,0.24,0.05914171206454436,0.2642173957824707
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,20,1,avoid_lighting_diverse,150,0.0,0.0,0.0,0.07333333333333333,0.07329046428203582,0.43884741485118867
Partial ResNet,partial_resnet18_bc_128px_v1,id,spatial_wide,reach,spatial_distribution,wide_train,20,0,spatial_wide,150,0.0,0.02,0.14,0.42,0.09193245390430092,0.23492434974138934
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,20,1,avoid_camera_fixed,150,0.0,0.0,0.0,0.0,0.13410566747188568,0.7159915566444397
Partial ResNet,partial_resnet18_bc_128px_v1,id,camera_fixed,reach,camera_location_viewpoint,fixed_train,5,1,camera_fixed,150,0.0,0.0,0.0,0.0,0.055176880210638046,0.2272336632013321
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,50,0,avoid_camera_fixed,150,0.0,0.0,0.0,0.0,0.055701229721307755,0.32045814394950867
Partial ResNet,partial_resnet18_bc_128px_v1,id,color_multi,reach,color,diverse_train,20,2,color_multi,150,0.0,0.0,0.0,1.0,0.04322034421066443,0.24197231968243918
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,50,1,avoid_camera_multi_pose,150,0.0,0.0,0.0,1.0,0.03827869217842817,0.46574549823999406
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_color_multi,avoid_reach,color,diverse_train,20,2,avoid_color_multi,150,0.0,0.0,0.0,0.0,0.07501968185106914,0.07619543517629306
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,20,0,avoid_camera_multi_pose,150,0.0,0.006666666666666667,0.02,0.9866666666666667,0.03866755930085977,0.2144118736932675
Partial ResNet,partial_resnet18_bc_128px_v1,id,spatial_wide,reach,spatial_distribution,wide_train,50,1,spatial_wide,150,0.0,0.0,0.25333333333333335,0.72,0.038816085420548915,0.07676546651870013
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,5,0,avoid_lighting_diverse,150,0.0,0.0,0.0,0.18,0.10885699150462945,0.26365912119547524
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,5,1,avoid_camera_fixed,150,0.0,0.0,0.0,0.0,0.11974600702524185,0.6612277626991272
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_color_multi,avoid_reach,color,diverse_train,50,0,avoid_color_multi,150,0.0,0.0,0.0,0.0,0.06833713993430138,0.2905419852336248
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,20,1,avoid_spatial_narrow,150,0.0,0.0,0.05333333333333334,0.5,0.05122364687422911,0.2645125118891398
Partial ResNet,partial_resnet18_bc_128px_v1,id,spatial_narrow,reach,spatial_distribution,narrow_train,50,2,spatial_narrow,150,0.0,0.013333333333333334,0.11333333333333333,0.8533333333333334,0.035795934113363424,0.20941418593128522
Partial ResNet,partial_resnet18_bc_128px_v1,id,lighting_diverse,reach,lighting_direction_intensity,diverse_train,5,0,lighting_diverse,150,0.0,0.3,0.6,0.86,0.02540044885749618,0.12315918633093437
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,20,2,avoid_lighting_fixed,150,0.0,0.0,0.0,1.0,0.04951823875308037,0.2180929034948349
Partial ResNet,partial_resnet18_bc_128px_v1,id,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,20,1,camera_multi_pose,150,0.12666666666666668,0.22,0.4066666666666667,0.64,0.03909773897263222,0.15528419142084507
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,20,2,avoid_spatial_wide,150,0.0,0.006666666666666667,0.03333333333333333,0.08,0.1454428781569004,0.21108030465741953
Partial ResNet,partial_resnet18_bc_128px_v1,id,lighting_fixed,reach,lighting_direction_intensity,fixed_train,20,0,lighting_fixed,150,0.0,0.0,0.0,0.0,0.06202279403805733,0.24069496989250183
Partial ResNet,partial_resnet18_bc_128px_v1,id,spatial_narrow,reach,spatial_distribution,narrow_train,20,1,spatial_narrow,150,0.0,0.03333333333333333,0.32,0.8533333333333334,0.03035046930114428,0.09059317588806153
Partial ResNet,partial_resnet18_bc_128px_v1,id,color_red_only,reach,color,fixed_train,20,0,color_red_only,150,0.0,0.0,0.0,0.0,0.07167673110961914,0.2053161859512329
Partial ResNet,partial_resnet18_bc_128px_v1,id,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,5,0,camera_multi_pose,150,0.0,0.02,0.11333333333333333,0.6066666666666667,0.04418764067813754,0.2238582809145252
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_color_red_only,avoid_reach,color,fixed_train,20,0,avoid_color_red_only,150,0.0,0.0,0.0,1.0,0.03436586633324623,0.2970513105392456
Partial ResNet,partial_resnet18_bc_128px_v1,id,color_multi,reach,color,diverse_train,50,2,color_multi,150,0.0,0.0,0.0,0.20666666666666667,0.05343567222356796,0.42361616432666777
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,5,2,avoid_spatial_wide,150,0.0,0.006666666666666667,0.04666666666666667,0.24,0.10207818545401097,0.2469893529266119
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,5,0,avoid_camera_multi_pose,150,0.0,0.0,0.006666666666666667,0.11333333333333333,0.08239802277336518,0.2471833756317695
Partial ResNet,partial_resnet18_bc_128px_v1,id,lighting_fixed,reach,lighting_direction_intensity,fixed_train,5,2,lighting_fixed,150,0.0,0.0,0.0,0.0,0.07785914838314056,0.2739222049713135
Partial ResNet,partial_resnet18_bc_128px_v1,id,camera_fixed,reach,camera_location_viewpoint,fixed_train,5,2,camera_fixed,150,0.0,0.0,0.0,0.0,0.0746622085571289,0.2894672155380249
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,20,2,avoid_spatial_narrow,150,0.006666666666666667,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.0989605241183502,0.21565644373496373
Partial ResNet,partial_resnet18_bc_128px_v1,id,color_red_only,reach,color,fixed_train,5,2,color_red_only,150,0.0,0.0,0.0,0.0,0.0746622085571289,0.2894672155380249
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,20,2,avoid_lighting_diverse,150,0.0,0.08,0.44666666666666666,0.9533333333333334,0.02329422262807687,0.2076723209520181
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,20,1,avoid_lighting_fixed,150,0.0,0.0,0.0,1.0,0.04889936372637749,0.2321023941040039
Partial ResNet,partial_resnet18_bc_128px_v1,id,spatial_wide,reach,spatial_distribution,wide_train,50,2,spatial_wide,150,0.0,0.03333333333333333,0.28,0.7466666666666667,0.036855904990807174,0.08253993803014358
Partial ResNet,partial_resnet18_bc_128px_v1,id,color_multi,reach,color,diverse_train,20,0,color_multi,150,0.0,0.0,0.0,0.0,0.05417394384741783,0.2444721515973409
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,20,0,avoid_lighting_diverse,150,0.0,0.0,0.36,1.0,0.025426928202311197,0.29658194969097773
Partial ResNet,partial_resnet18_bc_128px_v1,id,color_multi,reach,color,diverse_train,50,1,color_multi,150,0.0,0.26666666666666666,0.76,1.0,0.012757556705425183,0.056860984563827516
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,5,1,avoid_lighting_diverse,150,0.0,0.0,0.0,0.0,0.09721783558527629,0.4124311318993568
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,20,1,avoid_camera_multi_pose,150,0.0,0.0,0.0,0.44666666666666666,0.05532714915772279,0.14924650184810162
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,50,0,avoid_camera_multi_pose,150,0.0,0.0,0.0,0.5266666666666666,0.048673215992748736,0.40939082264900206
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,5,0,avoid_camera_fixed,150,0.0,0.0,0.0,0.0,0.06632495671510696,0.13683876395225525
Partial ResNet,partial_resnet18_bc_128px_v1,id,lighting_diverse,reach,lighting_direction_intensity,diverse_train,5,1,lighting_diverse,150,0.0,0.0,0.0,0.19333333333333333,0.09908668411274751,0.3422877203673124
Partial ResNet,partial_resnet18_bc_128px_v1,id,lighting_diverse,reach,lighting_direction_intensity,diverse_train,50,2,lighting_diverse,150,0.0,0.0,0.12,0.8533333333333334,0.03095234716931979,0.21518548200527826
Partial ResNet,partial_resnet18_bc_128px_v1,id,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,50,0,camera_multi_pose,150,0.03333333333333333,0.17333333333333334,0.5,1.0,0.020784559704673786,0.11785758088342846
Partial ResNet,partial_resnet18_bc_128px_v1,id,lighting_fixed,reach,lighting_direction_intensity,fixed_train,50,1,lighting_fixed,150,0.0,0.0,0.0,0.0,0.07291780412197113,0.20828504860401154
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,5,1,avoid_lighting_fixed,150,0.0,0.0,0.0,0.0,0.07061963528394699,0.7045502662658691
Partial ResNet,partial_resnet18_bc_128px_v1,id,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,20,2,camera_multi_pose,150,0.006666666666666667,0.013333333333333334,0.02,0.36,0.06109051107506578,0.2396886365216536
Partial ResNet,partial_resnet18_bc_128px_v1,id,camera_fixed,reach,camera_location_viewpoint,fixed_train,50,2,camera_fixed,150,0.0,0.0,0.0,1.0,0.03543470799922943,0.23853899538516998
Partial ResNet,partial_resnet18_bc_128px_v1,id,lighting_diverse,reach,lighting_direction_intensity,diverse_train,20,2,lighting_diverse,150,0.0,0.0,0.2,0.7333333333333333,0.038459258917719126,0.17627741230030855
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,50,1,avoid_lighting_fixed,150,0.0,0.0,1.0,1.0,0.01159420795738697,0.22623351216316223
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,5,2,avoid_spatial_narrow,150,0.0,0.0,0.02,0.08,0.10200830044224858,0.2254303271571795
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_color_red_only,avoid_reach,color,fixed_train,50,0,avoid_color_red_only,150,0.0,0.0,0.0,0.0,0.055701229721307755,0.32045814394950867
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,50,1,avoid_camera_fixed,150,0.0,0.0,0.0,0.0,0.06451734155416489,0.3073512315750122
Partial ResNet,partial_resnet18_bc_128px_v1,id,spatial_wide,reach,spatial_distribution,wide_train,5,2,spatial_wide,150,0.006666666666666667,0.04666666666666667,0.15333333333333332,0.30666666666666664,0.08643076262592028,0.2197332349792123
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,50,2,avoid_spatial_narrow,150,0.0,0.03333333333333333,0.06666666666666667,0.24,0.1067454128836592,0.3949570057789485
Partial ResNet,partial_resnet18_bc_128px_v1,id,spatial_narrow,reach,spatial_distribution,narrow_train,50,0,spatial_narrow,150,0.16,0.25333333333333335,0.5333333333333333,0.9533333333333334,0.021397418974277875,0.05857819138094783
Partial ResNet,partial_resnet18_bc_128px_v1,id,color_red_only,reach,color,fixed_train,50,1,color_red_only,150,0.0,0.0,0.0,0.0,0.08154427260160446,0.35922273993492126
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,20,0,avoid_camera_fixed,150,0.0,0.0,0.0,1.0,0.03436586633324623,0.2970513105392456
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_color_red_only,avoid_reach,color,fixed_train,5,0,avoid_color_red_only,150,0.0,0.0,0.0,0.0,0.06632495671510696,0.13683876395225525
Partial ResNet,partial_resnet18_bc_128px_v1,id,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,50,1,camera_multi_pose,150,0.02,0.03333333333333333,0.21333333333333335,0.9466666666666667,0.02930410345705847,0.17444536049539844
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,20,0,avoid_lighting_fixed,150,0.0,0.0,0.0,0.0,0.12847258150577545,0.1296367049217224
Partial ResNet,partial_resnet18_bc_128px_v1,id,color_red_only,reach,color,fixed_train,50,0,color_red_only,150,0.0,0.0,0.0,0.0,0.07480687648057938,0.2145576775074005
Partial ResNet,partial_resnet18_bc_128px_v1,id,spatial_narrow,reach,spatial_distribution,narrow_train,50,1,spatial_narrow,150,0.03333333333333333,0.10666666666666667,0.42,0.9666666666666667,0.022974417100970944,0.03839253664016724
Partial ResNet,partial_resnet18_bc_128px_v1,id,lighting_diverse,reach,lighting_direction_intensity,diverse_train,20,1,lighting_diverse,150,0.0,0.07333333333333333,0.07333333333333333,0.3933333333333333,0.0722482464214166,0.25907758748779697
Partial ResNet,partial_resnet18_bc_128px_v1,id,lighting_fixed,reach,lighting_direction_intensity,fixed_train,50,0,lighting_fixed,150,0.0,0.0,0.0,1.0,0.04990333318710327,0.22180378437042236
Partial ResNet,partial_resnet18_bc_128px_v1,id,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,5,2,camera_multi_pose,150,0.013333333333333334,0.04,0.06,0.5533333333333333,0.048272389244132984,0.18934277179961403
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_color_red_only,avoid_reach,color,fixed_train,20,1,avoid_color_red_only,150,0.0,0.0,0.0,0.0,0.13410566747188568,0.7159915566444397
Partial ResNet,partial_resnet18_bc_128px_v1,id,spatial_wide,reach,spatial_distribution,wide_train,50,0,spatial_wide,150,0.013333333333333334,0.03333333333333333,0.26,0.6333333333333333,0.04544578953180462,0.1514216336918374
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,50,2,avoid_lighting_diverse,150,0.0,0.0,0.13333333333333333,1.0,0.026922127828001977,0.2896895130475362
Partial ResNet,partial_resnet18_bc_128px_v1,id,camera_fixed,reach,camera_location_viewpoint,fixed_train,5,0,camera_fixed,150,0.0,0.0,0.0,1.0,0.034834086894989014,0.1873781532049179
Partial ResNet,partial_resnet18_bc_128px_v1,id,spatial_wide,reach,spatial_distribution,wide_train,20,1,spatial_wide,150,0.0,0.0,0.0,0.06666666666666667,0.08894930144151052,0.24730161041021348
Partial ResNet,partial_resnet18_bc_128px_v1,id,lighting_diverse,reach,lighting_direction_intensity,diverse_train,5,2,lighting_diverse,150,0.0,0.0,0.0,0.0,0.10892274603247643,0.34000142534573874
Partial ResNet,partial_resnet18_bc_128px_v1,id,lighting_diverse,reach,lighting_direction_intensity,diverse_train,50,1,lighting_diverse,150,0.0,0.0,0.0,0.0,0.08975345432758332,0.3620858827233315
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,50,2,avoid_camera_fixed,150,0.0,0.0,0.0,1.0,0.038171809166669846,0.30473947525024414
Partial ResNet,partial_resnet18_bc_128px_v1,id,color_multi,reach,color,diverse_train,5,0,color_multi,150,0.26666666666666666,0.26666666666666666,0.7933333333333333,1.0,0.015728940752645335,0.10659456099073092
Partial ResNet,partial_resnet18_bc_128px_v1,id,spatial_narrow,reach,spatial_distribution,narrow_train,5,2,spatial_narrow,150,0.0,0.0,0.0,0.10666666666666667,0.06481713410466909,0.2115942952533563
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_color_red_only,avoid_reach,color,fixed_train,5,1,avoid_color_red_only,150,0.0,0.0,0.0,0.0,0.11974600702524185,0.6612277626991272
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,50,0,avoid_spatial_wide,150,0.013333333333333334,0.09333333333333334,0.2866666666666667,0.78,0.04113473918754607,0.18050536117206017
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_color_red_only,avoid_reach,color,fixed_train,50,1,avoid_color_red_only,150,0.0,0.0,0.0,0.0,0.06451734155416489,0.3073512315750122
Partial ResNet,partial_resnet18_bc_128px_v1,id,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,20,1,avoid_spatial_wide,150,0.0,0.02666666666666667,0.10666666666666667,0.5133333333333333,0.056140653217832244,0.16106636566420396
